date,scenario_code,scenario_name,scenario_name_ko,lens,related_lenses,source_quality,event_or_seed_dependent,top_positive_drivers,top_negative_drivers,market_interpretation_ko,structured_score,structured_confidence,structured_coverage,structured_raw_state,structured_display_state,event_overlay_score,event_overlay_confidence,event_count,overlay_applied,final_score,final_confidence,final_state,final_display_state,merge_engine_version
2023-11-10,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"HYG 20d return (-0.0795, z=+1.06) | USD/KRW 20d return (-0.0550, z=-0.73) | TLT 20d return (-0.0489, z=+0.28)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,39.978501,52.025799,1.0,OFF,OFF,,,0,N,39.978501,52.025799,OFF,OFF,phase6_final_market_state_v1
2023-11-10,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,,"VIX level (-0.1846, z=-1.23) | GLD 5d return (-0.0825, z=-1.65) | QQQ 5d return (-0.0583, z=+0.78)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,35.062884,58.368873,0.916667,OFF,OFF,,,0,N,35.062884,58.368873,OFF,OFF,phase6_final_market_state_v1
2023-11-10,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,,"USO 20d return (-0.1977, z=-1.32) | DBC 20d return (-0.0838, z=-0.84) | XLE 20d return (-0.0625, z=-1.25)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,33.164128,62.357614,1.0,OFF,OFF,,,0,N,33.164128,62.357614,OFF,OFF,phase6_final_market_state_v1
2023-11-10,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,,"GLD 5d return (-0.1237, z=-1.65) | VIX level (-0.0923, z=-1.23) | USO 5d return (-0.0913, z=-0.91)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",29.493763,63.970636,0.95,OFF,OFF,,,0,N,29.493763,63.970636,OFF,OFF,phase6_final_market_state_v1
2023-11-13,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"USD/KRW 20d return (+0.0541, z=-0.72) | TLT 20d return (+0.0428, z=+0.57)","SPY 20d return (-0.0107, z=-0.07)",성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,53.951118,40.954872,0.869565,WATCH,WATCH,,,0,N,53.951118,40.954872,WATCH,WATCH,phase6_final_market_state_v1
2023-11-13,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"USO 20d return (+0.0768, z=-1.02) | SPY 60d return (+0.0691, z=-0.46)","TLT 60d return (-0.0554, z=-0.44)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,53.720849,48.116913,0.916667,ACTIVE,ACTIVE,,,0,N,53.720849,48.116913,ACTIVE,ACTIVE,phase6_final_market_state_v1
2023-11-13,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,"FXI 20d return (+0.0694, z=-0.46) | SOXX 20d return (+0.0238, z=-0.24)","USD/KRW 20d return (-0.0541, z=-0.72)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,53.330605,45.858206,0.916667,WATCH,WATCH,,,0,N,53.330605,45.858206,WATCH,WATCH,phase6_final_market_state_v1
2023-11-13,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.0867, z=-0.87)","USD/KRW 20d return (-0.0361, z=-0.72) | Korea construction basket 20d return (-0.0303, z=+0.40)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",52.227142,35.711347,0.65,WATCH,PROVISIONAL,,,0,N,52.227142,35.711347,WATCH,PROVISIONAL,phase6_final_market_state_v1
2023-11-13,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.0653, z=+0.44) | FXI 20d return (+0.0347, z=-0.46)","USD/KRW 20d return (-0.0902, z=-0.72)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,50.759627,48.731861,0.956522,WATCH,WATCH,,,0,N,50.759627,48.731861,WATCH,WATCH,phase6_final_market_state_v1
2023-11-13,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"Korea semis basket minus KOSPI 200 20d return (-0.0377, z=+0.75) | USD/KRW 20d return (-0.0361, z=-0.72) | Korea semis basket 20d return (-0.0337, z=+0.45)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",46.544498,51.87516,1.0,WATCH,WATCH,,,0,N,46.544498,51.87516,WATCH,WATCH,phase6_final_market_state_v1
2023-11-13,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"PPA minus SPY 20d return (+0.0678, z=+0.90)","VIX level (-0.0782, z=-1.04) | GLD 5d return (-0.0722, z=-0.96)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",38.73821,58.974896,0.95,OFF,OFF,,,0,N,38.73821,58.974896,OFF,OFF,phase6_final_market_state_v1
2023-11-13,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,,"VIX level (-0.1565, z=-1.04) | GLD 5d return (-0.0481, z=-0.96) | QQQ 5d return (-0.0383, z=+0.51)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,38.439068,54.081087,0.916667,OFF,OFF,,,0,N,38.439068,54.081087,OFF,OFF,phase6_final_market_state_v1
2023-11-13,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"TLT 20d return (-0.0999, z=+0.57) | HYG 20d return (-0.0762, z=+1.02) | USD/KRW 20d return (-0.0541, z=-0.72)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,38.30112,54.722119,1.0,OFF,OFF,,,0,N,38.30112,54.722119,OFF,OFF,phase6_final_market_state_v1
2023-11-13,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,,"USO 20d return (-0.1535, z=-1.02) | XLE 20d return (-0.0617, z=-1.23) | TLT 20d return (-0.0571, z=+0.57)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,37.545337,58.856879,1.0,OFF,OFF,,,0,N,37.545337,58.856879,OFF,OFF,phase6_final_market_state_v1
2023-11-14,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"TLT 20d return (+0.0971, z=+1.29) | SPY 20d return (+0.0715, z=+0.48) | UUP 20d return (+0.0559, z=-0.75)",,성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,66.25178,51.740988,0.869565,ACTIVE,ACTIVE,,,0,N,66.25178,51.740988,ACTIVE,ACTIVE,phase6_final_market_state_v1
2023-11-14,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"USO 20d return (+0.0841, z=-1.12) | SPY 60d return (+0.0314, z=-0.21) | GLD 20d return (+0.0132, z=+0.18)",,수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,56.978832,44.343382,0.916667,ACTIVE,ACTIVE,,,0,N,56.978832,44.343382,ACTIVE,ACTIVE,phase6_final_market_state_v1
2023-11-14,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.0711, z=-0.71)","Korea construction basket 20d return (-0.0438, z=+0.58) | USD/KRW 20d return (-0.0320, z=-0.64)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",48.873603,36.763984,0.65,WATCH,PROVISIONAL,,,0,N,48.873603,36.763984,WATCH,PROVISIONAL,phase6_final_market_state_v1
2023-11-14,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,"USD/KRW level (+0.0631, z=+0.42)","USD/KRW 20d return (-0.0801, z=-0.64) | UUP 20d return (-0.0559, z=-0.75)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,46.149356,51.356264,0.956522,WATCH,WATCH,,,0,N,46.149356,51.356264,WATCH,WATCH,phase6_final_market_state_v1
2023-11-14,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"USD/KRW 20d return (-0.0480, z=-0.64) | EWY 20d return (-0.0403, z=+0.54) | UUP 20d return (-0.0373, z=-0.75)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,45.032564,46.801121,0.916667,WATCH,WATCH,,,0,N,45.032564,46.801121,WATCH,WATCH,phase6_final_market_state_v1
2023-11-14,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"SOXX 20d return (-0.0379, z=+0.30) | USD/KRW 20d return (-0.0320, z=-0.64) | VIX level (-0.0306, z=-1.22)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",43.944237,49.703925,1.0,WATCH,WATCH,,,0,N,43.944237,49.703925,WATCH,WATCH,phase6_final_market_state_v1
2023-11-14,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"PPA minus SPY 20d return (+0.0363, z=+0.48)","VIX level (-0.0918, z=-1.22) | SPY 5d return (-0.0599, z=+1.20)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",41.246741,55.573033,0.95,OFF,OFF,,,0,N,41.246741,55.573033,OFF,OFF,phase6_final_market_state_v1
2023-11-14,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,"TIP 20d return (+0.0950, z=+1.27)","USO 20d return (-0.1682, z=-1.12) | TLT 20d return (-0.1294, z=+1.29)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,34.101491,69.440406,1.0,OFF,OFF,,,0,N,34.101491,69.440406,OFF,OFF,phase6_final_market_state_v1
2023-11-14,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,,"VIX level (-0.1836, z=-1.22) | SPY 5d return (-0.1198, z=+1.20) | QQQ 5d return (-0.0726, z=+0.97)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,29.571824,63.221239,0.916667,OFF,OFF,,,0,N,29.571824,63.221239,OFF,OFF,phase6_final_market_state_v1
2023-11-14,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"TLT 20d return (-0.2265, z=+1.29) | HYG 20d return (-0.1423, z=+1.90) | TLT minus SHY 20d return (-0.0893, z=+1.19)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,23.160261,72.207687,1.0,OFF,OFF,,,0,N,23.160261,72.207687,OFF,OFF,phase6_final_market_state_v1
2023-11-15,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"SPY 20d return (+0.1416, z=+0.94) | QQQ 20d return (+0.0888, z=+0.71) | TLT 20d return (+0.0877, z=+1.17)",,성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,73.026906,58.810684,0.869565,ACTIVE,ACTIVE,,,0,N,73.026906,58.810684,ACTIVE,ACTIVE,phase6_final_market_state_v1
2023-11-15,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"USO 20d return (+0.1122, z=-1.50)","TLT 60d return (-0.0329, z=-0.26) | GLD 20d return (-0.0178, z=-0.24)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,53.788859,45.908204,0.916667,ACTIVE,ACTIVE,,,0,N,53.788859,45.908204,ACTIVE,ACTIVE,phase6_final_market_state_v1
2023-11-15,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.0905, z=-0.90)","Korea construction basket 20d return (-0.0741, z=+0.99) | USD/KRW 20d return (-0.0569, z=-1.14)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",44.292471,41.306101,0.65,WATCH,PROVISIONAL,,,0,N,44.292471,41.306101,WATCH,PROVISIONAL,phase6_final_market_state_v1
2023-11-15,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,,"VIX level (-0.0907, z=-1.21) | SPY 5d return (-0.0646, z=+1.29) | USD/KRW 20d return (-0.0569, z=-1.14)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",39.620238,56.925411,0.95,OFF,OFF,,,0,N,39.620238,56.925411,OFF,OFF,phase6_final_market_state_v1
2023-11-15,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"SOXX 20d return (-0.0807, z=+0.65) | USD/KRW 20d return (-0.0569, z=-1.14) | AI leaders basket 20d return (-0.0395, z=+0.53)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",37.991725,54.988386,1.0,OFF,OFF,,,0,N,37.991725,54.988386,OFF,OFF,phase6_final_market_state_v1
2023-11-15,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,,"USD/KRW 20d return (-0.1422, z=-1.14) | UUP 20d return (-0.0571, z=-0.76) | EWY minus SPY 20d return (-0.0363, z=+0.48)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,37.25656,52.888122,0.956522,OFF,OFF,,,0,N,37.25656,52.888122,OFF,OFF,phase6_final_market_state_v1
2023-11-15,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"USD/KRW 20d return (-0.0853, z=-1.14) | SOXX 20d return (-0.0646, z=+0.65) | EWY 20d return (-0.0627, z=+0.84)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,35.607431,52.625956,0.916667,OFF,OFF,,,0,N,35.607431,52.625956,OFF,OFF,phase6_final_market_state_v1
2023-11-15,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,,"VIX level (-0.1813, z=-1.21) | SPY 5d return (-0.1293, z=+1.29) | QQQ 5d return (-0.0746, z=+0.99)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,30.043261,59.225622,0.916667,OFF,OFF,,,0,N,30.043261,59.225622,OFF,OFF,phase6_final_market_state_v1
2023-11-15,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,,"USO 20d return (-0.2245, z=-1.50) | TLT 20d return (-0.1169, z=+1.17) | DBC 20d return (-0.0883, z=-0.88)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,27.838801,75.746165,1.0,OFF,OFF,,,0,N,27.838801,75.746165,OFF,OFF,phase6_final_market_state_v1
2023-11-15,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"TLT 20d return (-0.2046, z=+1.17) | HYG 20d return (-0.1500, z=+2.00) | USD/KRW 20d return (-0.0853, z=-1.14)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,21.103516,74.675781,1.0,OFF,OFF,,,0,N,21.103516,74.675781,OFF,OFF,phase6_final_market_state_v1
2023-11-16,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"SPY 20d return (+0.1874, z=+1.25) | TLT 20d return (+0.1420, z=+1.89) | QQQ 20d return (+0.1153, z=+0.92)",,성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,79.167714,65.218484,0.869565,STRESS,STRONG,,,0,N,79.167714,65.218484,STRESS,STRONG,phase6_final_market_state_v1
2023-11-16,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"USO 20d return (+0.1500, z=-2.28) | SPY 60d return (+0.0499, z=-0.33)","TLT 60d return (-0.0550, z=-0.44)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,56.312689,51.552763,0.916667,ACTIVE,ACTIVE,,,0,N,56.312689,51.552763,ACTIVE,ACTIVE,phase6_final_market_state_v1
2023-11-16,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.0804, z=-0.80)","Korea construction basket 20d return (-0.1039, z=+1.39) | USD/KRW 20d return (-0.0621, z=-1.24)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",37.95967,45.034981,0.65,OFF,OFF,,,0,N,37.95967,45.034981,OFF,OFF,phase6_final_market_state_v1
2023-11-16,usd_strength_krw_weakness,USD Strength / KRW Weakness,달러강세/원화약세장,fx_krw,korea_market,market,N,,"USD/KRW 20d return (-0.1552, z=-1.24) | EWY minus SPY 20d return (-0.0567, z=+0.76) | UUP 20d return (-0.0455, z=-0.61)",달러가 강하고 원화가 약해져 KRW 기준 투자자의 환율 리스크가 커지는 장세입니다. 한국 자산과 USD 노출의 역할을 분리해 봅니다.,35.745831,54.622177,0.956522,OFF,OFF,,,0,N,35.745831,54.622177,OFF,OFF,phase6_final_market_state_v1
2023-11-16,china_trade_fragmentation_shock,China / Trade Fragmentation Shock,중국·무역분절 충격장,china_asia,korea_market|korea_semiconductor|fx_krw,market,N,,"USD/KRW 20d return (-0.0931, z=-1.24) | EWY 20d return (-0.0891, z=+1.19) | SOXX 20d return (-0.0872, z=+0.87)",중국 경기·무역갈등·공급망 충격이 한국/아시아와 반도체 자산에 번지는 장세입니다. 한국 반도체 factor와 원화 약세를 함께 확인합니다.,35.461986,55.186816,0.916667,OFF,OFF,,,0,N,35.461986,55.186816,OFF,OFF,phase6_final_market_state_v1
2023-11-16,semiconductor_ai_cycle_shock,Semiconductor / AI Cycle Shock,AI·반도체 사이클 충격장,korea_semiconductor,us_global|korea_market|fx_krw,market,N,,"SOXX 20d return (-0.1090, z=+0.87) | USD/KRW 20d return (-0.0621, z=-1.24) | AI leaders basket 20d return (-0.0525, z=+0.70)","AI capex 기대와 반도체 모멘텀이 꺾이면서 미국 성장주와 한국 반도체 대형주가 동시에 압박받는 장세입니다. SOXX, AI leader basket, 한국 반도체 basket의 동반 약세와 원화 압력을 함께 봅니다.",33.752855,59.85999,1.0,OFF,OFF,,,0,N,33.752855,59.85999,OFF,OFF,phase6_final_market_state_v1
2023-11-16,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,,"SPY 5d return (-0.0890, z=+1.78) | DBC 20d return (-0.0873, z=-1.75) | VIX level (-0.0868, z=-1.16)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",31.606359,64.59292,0.95,OFF,OFF,,,0,N,31.606359,64.59292,OFF,OFF,phase6_final_market_state_v1
2023-11-16,acute_global_stress_liquidity_crunch,Acute Global Stress / Liquidity Crunch,급성 리스크오프/유동성 경색장,us_global,korea_market|fx_krw,market,N,,"SPY 5d return (-0.1780, z=+1.78) | VIX level (-0.1735, z=-1.16) | QQQ 5d return (-0.1002, z=+1.34)",변동성이 튀고 위험자산이 동반 약세를 보이는 단기 스트레스 장세입니다. 상관관계 상승과 유동성 악화를 우선 점검합니다.,25.769606,71.16095,0.916667,OFF,OFF,,,0,N,25.769606,71.16095,OFF,OFF,phase6_final_market_state_v1
2023-11-16,stagflation_reinflation_energy_shock,Stagflation / Reinflation / Energy Shock,물가·에너지 재상승장,us_global,fx_krw,market,N,,"USO 20d return (-0.3000, z=-2.28) | TLT 20d return (-0.1894, z=+1.89) | DBC 20d return (-0.1746, z=-1.75)",성장 부담이 있는데 유가·원자재·인플레이션 압력이 다시 커지는 장세입니다. 에너지/원자재 수혜와 장기채 부담을 함께 봅니다.,16.50313,91.739394,1.0,OFF,OFF,,,0,N,16.50313,91.739394,OFF,OFF,phase6_final_market_state_v1
2023-11-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,장기금리 부담장,us_global,korea_semiconductor|fx_krw,market,N,,"TLT 20d return (-0.3314, z=+1.89) | HYG 20d return (-0.1500, z=+2.28) | TLT minus SHY 20d return (-0.1401, z=+1.87)",장기금리와 달러 강세 부담이 채권·성장주·신용자산을 압박하는 장세입니다. 고밸류 성장주와 반도체 factor 민감도를 점검합니다.,11.903325,85.71601,1.0,OFF,OFF,,,0,N,11.903325,85.71601,OFF,OFF,phase6_final_market_state_v1
2023-11-17,soft_landing_goldilocks,Soft Landing / Goldilocks,우호적 위험선호장,us_global,korea_market,market,N,"SPY 20d return (+0.2495, z=+1.66) | QQQ 20d return (+0.1550, z=+1.24) | TLT 20d return (+0.1390, z=+1.85)",,성장은 버티고 물가 부담은 완화되어 미국/글로벌 위험자산과 성장자산에 우호적인 장세입니다. 한국장은 글로벌 위험선호의 수혜 여부를 별도 확인합니다.,86.166532,72.521598,0.869565,STRESS,STRONG,,,0,N,86.166532,72.521598,STRESS,STRONG,phase6_final_market_state_v1
2023-11-17,slowdown_recession_deflation_risk,Slowdown / Recession / Deflation Risk,경기둔화/침체 우려장,us_global,korea_market,market,N,"USO 20d return (+0.1259, z=-1.68)","TLT 60d return (-0.0358, z=-0.29) | GLD 20d return (-0.0240, z=-0.32)",수요 둔화와 침체/디플레이션 압력이 커지는 방어적 장세입니다. 주식 beta와 신용위험을 보수적으로 봅니다.,53.113469,46.18395,0.916667,ACTIVE,ACTIVE,,,0,N,53.113469,46.18395,ACTIVE,ACTIVE,phase6_final_market_state_v1
2023-11-17,geopolitical_escalation_supply_shock,Geopolitical Escalation / Supply Shock,지정학 확전·공급충격장,geopolitical,us_global|korea_market|fx_krw|inflation,manual,Y,"GLD 5d return (+0.0867, z=+1.16)","VIX level (-0.0987, z=-1.32) | USD/KRW 20d return (-0.0759, z=-1.52)","전쟁, 제재, 해상로 차질, 대만·중동·한반도 긴장처럼 유가·금·방산·변동성이 동시에 움직이는 이벤트성 충격 장세입니다. 뉴스 overlay는 가격 신호를 보강하는 용도로만 해석합니다.",38.142483,62.7672,0.95,OFF,OFF,,,0,N,38.142483,62.7672,OFF,OFF,phase6_final_market_state_v1
2023-11-17,korea_domestic_financial_stress,Korea Domestic Financial Stress,한국 내수 금융스트레스장,korea_market,fx_krw|credit|real_estate,seed,Y,"Korea financials basket 20d return (+0.0789, z=-0.79)","Korea construction basket 20d return (-0.1027, z=+1.37) | USD/KRW 20d return (-0.0759, z=-1.52)","가계부채, 부동산 PF, 비은행권, 금융주와 건설주 스트레스가 한국 자산 전반으로 번지는 장세입니다. 금융/건설 basket, 신용 spread, 단기자금 spread, 원화 약세를 함께 점검합니다.",36.706943,45.842399,0.65,OFF,OFF,,,0,N,36.706943,45.842399,OFF,OFF,phase6_final_market_state_v1
